N,P,K,temperature,humidity,ph,rainfall,label
95,75,45,26.16593777210808,83.64402987194397,5.809368562080013,110.8239496192871,banana
118,79,55,26.03895232352377,82.98948562071706,6.303037160767472,102.45784312718462,banana
109,79,54,28.309301561075028,78.55529797152008,6.308858539033565,98.84104109656585,banana
109,93,51,25.019570528676955,77.27207677832004,5.906406286800996,115.5378350208618,banana
80,78,48,27.72541706429945,81.61466205323651,6.403273622238914,92.95640554238827,banana
120,91,46,29.118722309561498,83.57029028330578,5.915107176854932,92.680197068756,banana
6,30,29,31.73040919138596,53.86840902831607,6.722137745983549,97.4573373368136,mango
16,22,25,33.86211316628824,49.74102075842267,4.510265507243621,90.11013358335607,mango
9,18,29,31.50531510763164,54.43774120344816,4.509575726250806,92.38124843253999,mango
1,30,25,33.114012784555165,52.89974500016773,6.098238681663644,98.53465553202554,mango
9,15,34,32.433373596303944,45.74074907210448,6.982080329204939,94.0789423678019,mango
40,23,31,27.69166005696122,45.014283430791764,5.623958382300656,98.36863422226592,mango
33,23,25,31.78549999950823,51.018263486330476,4.661251896716404,99.72522495633662,mango
28,28,28,28.858317232771622,53.81297545614092,5.320637723193343,91.12840544516884,mango
27,18,30,31.82723369776197,53.06778142506314,4.892293180093068,90.15022541980566,mango
17,24,34,28.106265387237983,49.26122370972485,5.880803743435695,95.98883094757318,mango
19,24,31,34.509754415822904,53.05093376799526,6.626450493266498,95.50545300619996,mango
9,34,25,27.852409977728904,51.883576249136574,5.149486040427901,92.54661686432446,mango
22,30,35,28.184478075910636,45.986852277599205,5.94951336291699,96.27863826002101,mango
31,17,35,33.307196247559304,53.18104168321749,6.89478018928912,98.24267985922874,mango
12,32,29,27.79810846162274,45.545118899108594,6.166314579463459,98.07536255397993,mango
1,19,25,28.88452747675601,54.325039530973825,6.648757439062245,97.09785050223972,mango
22,26,34,34.45703279824522,52.70228765649873,6.369251285032724,92.34102664970641,mango
29,16,34,27.995473663574042,54.62195876277991,5.2248119065825716,98.52944203384293,mango
14,35,32,34.48126857901297,48.63322572086224,5.475719771657841,91.06091779612909,mango
10,35,35,34.74417737636591,54.1474932872766,4.917375447586173,91.21155461260986,mango
25,23,27,33.69960715867787,48.09865649408485,5.768772736173329,94.01252583203728,mango
3,29,31,34.26728085814855,52.81290647405692,4.5485031140455385,93.27006768496102,mango
10,30,33,34.27669356043022,51.33889461832442,4.679766793291114,99.09005588835703,mango
18,24,33,28.605056721172588,52.151367768111754,5.287380154796899,93.06398798361958,mango
8,27,27,30.420060460741198,52.328383372724154,5.340770236034374,93.28604339479843,mango
40,30,26,28.44509358353052,49.85630734032125,6.260438890486725,90.29790504032623,mango
0,23,34,29.573490949610473,49.654869724396995,6.8579896242336265,99.31731424753825,mango
37,26,25,28.195195107630177,50.09985079313497,5.651456376736666,99.00760162450732,mango
17,34,26,30.867217892184033,46.11635929396061,4.78850739828602,98.01539460719076,mango
17,33,32,27.302276052765436,51.433697250697605,5.156275726207914,90.52347178431313,mango
16,18,25,33.40931253740127,48.77178791784244,6.758340016306763,90.6969069673012,mango
31,25,28,28.722874262836868,47.918671770364,4.931893295702718,93.79365598204187,mango
26,26,32,27.79098674130121,53.121795872927514,6.665057976701561,91.7216868855265,mango
19,18,35,27.316460052500904,49.03038757907132,6.122884912077182,96.98070546403402,mango
25,20,34,27.748160988783276,49.27112446419334,4.821886093420138,99.47623658520666,mango
12,27,34,31.5546770552578,48.82729191317771,6.392972799204924,93.05648496836183,mango
8,15,28,27.579115186114482,47.903682124860204,6.705587702551913,91.47014954899778,mango
15,16,25,30.790186340115383,49.46772158839607,4.517741331237218,98.19398230966493,mango
15,28,35,32.418405490685274,52.02629576437916,6.88995014706518,95.31339953236609,mango
32,26,26,29.385202850212444,46.26464245403571,6.606386253662953,93.62181602794152,mango
14,21,28,27.605042910676396,50.77064045225703,6.10656983802733,98.49842604597023,mango
10,34,30,28.059751632142838,51.722826525131524,5.77172985182344,97.21122756114767,mango
24,28,33,33.74027606681442,48.03208193759675,5.573619742696756,94.70705947315938,mango
15,30,28,33.417624070686855,48.48761247396089,6.23469133830404,91.5963275677344,mango
35,32,33,30.6450049228416,52.05759051036985,6.552100591762128,92.3634274332821,mango
26,25,25,29.94962339203169,51.90025823940655,5.467958185389836,93.46108500164408,mango
36,26,28,28.989803150324995,45.1549824182619,4.91691067218173,96.06661529775867,mango
22,35,33,34.22033691874363,45.733058181137196,6.735455396541428,92.28165913750905,mango
35,15,26,34.67673718087387,52.926624767516174,6.009507697109384,94.93341588052381,mango
3,15,32,28.217825711334935,51.66708855396457,5.210720722738648,95.85778270931047,mango
40,27,35,33.68894892436034,47.64967061555443,5.621581479044336,95.37692128590972,mango
19,26,29,30.15845826302605,51.46046944096596,4.876527382671298,99.32648100542478,mango
24,17,28,33.280054689666095,52.95287849047684,4.838736297322112,94.47569950507972,mango
4,19,33,34.43896385835103,49.83796896582796,5.726122741839875,91.19746788500532,mango
32,16,25,30.231810266424667,49.60117183203326,4.537935497616054,92.83745509960455,mango
15,28,32,30.600415444431135,48.378170433215644,5.470246838360393,92.42293329200467,mango
9,17,31,29.92038053354081,49.32437166716503,6.057931061330468,90.74428418438515,mango
28,15,28,31.591801400253935,51.37404612261184,5.891773141382135,97.38295510478308,mango
22,34,26,32.18481701808857,45.18358383999224,6.134985553550621,96.18585149072115,mango
14,24,33,34.95675349777552,49.819861868264056,6.390010604435193,94.52314035051336,mango
30,26,34,31.739863951212772,53.355717050906485,4.609152321782521,92.36633131470009,mango
5,22,29,34.985872206629764,54.96163693170263,4.978026294366854,93.127411161884,mango
6,23,34,31.224379592030395,54.694414691322564,6.309972910589229,92.12044849382974,mango
2,32,35,28.530218968299177,50.171179308569194,6.7702092176496365,98.043744141377,mango
8,21,34,32.608090136760325,46.13269753064686,6.432201443658795,94.91867821917207,mango
21,33,34,27.659466176151927,52.65652336705183,4.674498712236875,94.78701720569332,mango
17,21,26,30.686949882157215,51.7130442356428,4.905458431019693,94.86442387141875,mango
8,21,33,28.01026778067655,54.45776497246347,4.831435193711206,97.74672937181798,mango
33,17,32,34.12960637921448,50.056563574302196,4.692860935215153,93.06195920482081,mango
18,15,29,34.12176536443645,47.70348590495584,6.55690060758083,95.18323923039823,mango
14,20,28,29.301747475920234,52.37063517644175,4.6752537006686055,98.64541341582084,mango
8,35,32,28.056281415119965,52.56233589816213,5.189820744875157,99.04961880169914,mango
11,33,27,33.46191434560571,48.56390499299904,4.752369204090101,99.61888238725707,mango
17,26,28,31.011531789583287,47.336247636485666,5.523902318156273,97.80084023734965,mango
28,18,34,30.823996360434492,49.71366484407844,4.939459539575955,91.449325271095,mango
5,22,27,27.90442374267608,52.57425103373325,6.393870982833429,98.09770403897262,mango
2,18,33,28.79647575415117,49.6550566652748,5.16272292188009,97.34309988983108,mango
25,21,34,27.66190642789657,54.15083333358075,5.233371566675224,94.90694345926984,mango
30,21,27,30.065315748473004,52.94662892397889,5.640792051377406,91.70768260003337,mango
39,20,30,33.25308356354569,46.03512947006131,4.768535813590555,91.01163811517542,mango
6,29,33,34.787154331488345,49.386847028997934,5.851893754718391,99.67969796769955,mango
27,23,34,27.880141769020348,54.47427998059793,5.558395068376965,90.09310290762353,mango
28,21,34,31.35102336928894,48.38554027437051,5.6835873339851215,96.13170360743118,mango
13,29,26,33.55542282936292,54.05582137573132,4.799399916080493,95.31932977552792,mango
26,19,30,27.448018471512,49.80107827952286,5.838427181595986,91.69124862644178,mango
3,15,35,29.12228071268842,54.03953065189889,5.301656886841081,95.52338013455503,mango
35,29,34,32.76298570185762,49.44479977977791,5.140730938423044,91.9041349602491,mango
5,27,30,33.44712935357484,45.79249606129929,4.9787240372702986,93.86236395299089,mango
13,29,34,29.565697319874353,54.63916012073189,6.103949203108486,90.23432955367389,mango
9,32,25,29.411649491285345,45.94556344774388,6.395961928974795,96.06013831936082,mango
37,27,35,34.048032678517664,50.27495944558262,6.56209289848935,98.56612336224926,mango
7,31,32,33.7397128546846,52.22373507632798,4.694984666023522,91.06130019309019,mango
24,15,34,34.82612370823579,46.585202340274094,5.718669588659935,93.64121056841505,mango
1,23,32,32.04334094705084,47.92925203403123,5.433850740785739,96.69969924096657,mango
19,32,27,32.711207467172784,49.80018509844621,5.505983912036076,91.51457622400414,mango
14,15,35,29.900665700757415,45.664053534604975,6.973373785105098,90.39291945150693,mango
29,16,25,29.565864738757384,53.67641614720223,5.081420185642071,96.07695903497608,mango
27,29,27,28.55031304018684,47.1456482009285,6.345376887104225,91.8913869632674,mango
30,23,35,34.537483635917106,50.1849297494224,5.380772210522945,92.34057775017499,mango
6,18,35,28.560437777890908,54.60568536323435,4.856635878682905,95.09081828566471,mango
16,132,205,18.033229438123527,82.27475388421,5.970784997012707,70.59963782623402,grapes
26,124,195,10.405518150991602,80.81085363568594,6.484914766016905,61.13990259473748,grapes
18,145,195,38.37324151025383,80.98553019411825,6.375363239900761,70.56740454617527,grapes
0,131,198,21.702581163406407,80.97273984849956,6.231679598787482,62.31221286504501,grapes
8,132,205,15.672329613350465,84.50453865133495,6.174186948829614,69.49903376006233,grapes
12,144,195,12.360930255861971,82.63655447821196,5.902785534046495,68.83215405234336,grapes
8,138,200,15.243601451354738,84.93550042962059,6.061150212435175,70.31155291411301,grapes
10,120,205,18.587771061495495,82.11904092586786,6.1498639217025755,60.37045946529167,grapes
13,140,205,34.378379172645154,80.64289789255835,5.518380989775242,70.34457779488359,grapes
8,137,195,30.71845937159909,82.86203862983882,5.904519524458235,65.45417173785096,grapes
35,123,197,39.12004083381612,80.87857622918413,6.097116620015504,66.36277583618964,grapes
11,120,199,19.145145077688007,83.43955045727662,6.363954822009511,64.48294783180302,grapes
31,129,202,23.31567973421708,80.94007858598144,6.153136733291856,62.22724774507927,grapes
3,134,195,32.026834035582496,80.27554819970334,6.38787293185133,70.5448758922023,grapes
0,122,199,22.9498064243135,84.08782664772298,6.342949993139107,67.80684138209074,grapes
18,144,195,11.055238945947899,84.55910796818371,6.275331929885916,66.76059087375579,grapes
26,120,200,33.16268571643855,84.21185666909162,6.2606065813900615,62.52316638650312,grapes
36,130,199,36.77833984132441,82.29324949040537,6.176976752311028,67.45861271820965,grapes
28,134,201,28.232883062302736,82.02352937164585,5.725207100216202,63.85644134092668,grapes
21,133,195,37.414435678748326,81.84147733827855,5.873444591145436,65.75301768650965,grapes
11,142,197,28.42506550956678,81.6707151119193,6.31790417683244,60.575457920335516,grapes
15,144,195,24.91501842153057,83.33707765266915,5.512765426517897,73.07327784687371,grapes
2,137,198,14.147366969021713,82.19732687179221,5.996322771284379,66.05470041740216,grapes
32,121,195,34.394499650914426,84.78915108737638,6.383762015458032,73.99994128674521,grapes
21,132,201,27.084471644097754,84.30556760030713,5.578338217762006,61.08862197067066,grapes
4,136,202,22.14579668854433,82.53175276640407,6.471516356804139,64.14358412434716,grapes
37,121,204,38.39135960075113,82.07498879185377,5.826942100254695,69.10033984796829,grapes
32,127,198,16.73107527095458,82.4692459785405,6.461602025574879,71.54463245825482,grapes
17,139,204,17.176332641026562,83.93487899690601,5.556381853853232,65.54073971373877,grapes
8,129,197,38.77336875988882,84.65545145254008,6.289379325603577,70.85092033282393,grapes
23,128,196,17.78347513204229,80.42324376792314,5.619271672039743,63.368735739808514,grapes
10,120,199,33.67121812606142,81.75487811963046,5.90465374164855,65.9052282898592,grapes
24,120,196,33.15348817205043,82.08953741897705,6.248406344405038,74.42001946792209,grapes
16,144,200,38.25449500150468,83.01872144281629,5.605265162480425,68.59024223785035,grapes
35,127,195,28.917660919256306,82.24799453003868,5.688632246424075,67.61846124005072,grapes
21,145,202,10.857127531720312,83.15425519322555,5.8495851957843925,64.39007168639137,grapes
11,130,202,34.967173201253246,81.37398905383951,6.233153023106586,61.41089730342883,grapes
19,143,195,32.3894143770723,80.04177352086069,5.668599048434037,68.71195244780213,grapes
15,139,195,30.153378107645977,81.97170573175332,5.501284425526801,61.80238888103433,grapes
16,131,203,21.488121468748513,81.11041094104495,6.324626352800893,69.12525069797518,grapes
11,125,203,35.19994669731829,83.6245637331222,6.394761987012495,61.76335873681405,grapes
18,141,202,10.35339628859926,84.98711469526776,5.781073885445113,70.0202917876884,grapes
17,137,199,19.376309567101664,84.5722086474367,6.3406326448191255,72.71460494263883,grapes
15,134,200,34.1724067653436,83.01255681787364,5.795822718581864,73.32313789821224,grapes
31,125,200,17.35837914923102,82.24203920507966,5.820536166806495,71.16628880719989,grapes
26,144,202,30.291681341647298,80.46134502281382,6.229516928573122,65.20931499229012,grapes
21,137,202,36.69062237714995,82.20217285328023,6.401177623217356,71.26003521422483,grapes
35,132,195,25.81959038799579,84.4318432354777,6.3378732701193625,73.24172549439746,grapes
38,137,201,26.710204189393856,84.46986334212215,6.474349456524031,60.6939287601,grapes
36,141,195,25.437133488034014,81.00077105624683,5.8195894262599985,68.8771186149499,grapes
21,130,202,32.57227699636027,83.76656465939628,6.216325343476028,70.04078135504804,grapes
40,126,201,28.64393267970354,83.88938852768439,6.00035836038439,65.36269992640855,grapes
24,138,199,30.784035958897263,84.3548379993127,5.842334082460991,71.54658461078378,grapes
7,130,196,25.528894851939015,82.88938540720454,6.249315355142435,74.47035718242691,grapes
12,120,201,37.88517116104447,80.8622319448693,6.079632458201818,68.3328760209408,grapes
2,126,196,32.41673935265761,81.55851660746406,5.806239245228401,72.56762071358278,grapes
9,144,197,36.474105848294066,82.91197754204252,5.626843926892597,66.92887806308603,grapes
25,135,198,17.939485149962845,83.55632912355226,5.599985247483777,60.503188071182365,grapes
22,133,202,11.474824874651445,80.15528438017577,6.054181255448799,71.43049081558577,grapes
18,128,199,19.800670675952453,82.18586024780089,5.779469441229649,68.72797899757062,grapes
30,124,201,16.697662032080828,84.61153887741793,5.925893155036682,74.78286199882827,grapes
18,120,202,13.289088476055593,82.83516391750614,6.428335772005622,60.821805718853234,grapes
10,136,201,23.88063495063481,84.03247973052623,5.679645315864132,74.39391307541611,grapes
8,145,196,12.627236889587147,83.16924909367663,6.414616454515191,63.129778697376466,grapes
27,127,202,28.11265431512839,80.81965860476602,6.235953560515178,64.51846942190862,grapes
31,137,203,23.342676946060376,80.23216827741406,5.513733188082578,73.82129002314491,grapes
35,144,203,34.460638715666846,84.44659379964159,6.019397685283468,68.47548787463924,grapes
21,144,196,36.754606342198386,80.98220657611392,6.113845945007724,61.31576462579947,grapes
6,136,196,18.476225909873307,81.89012474717201,5.602946144700287,70.78534230650402,grapes
28,141,195,18.95643777946492,84.61871565633324,5.729806341422665,71.24274622735172,grapes
36,126,197,23.120427172977845,84.66320531276992,6.132472202411478,64.32443706831384,grapes
39,126,201,20.2580348072418,84.6210921742133,5.524390993110097,68.72137342303631,grapes
18,120,198,28.107437413691876,84.6697566929136,5.703413002198315,62.20341245869399,grapes
5,142,203,17.007413026670775,81.31736722846924,5.537820136552035,61.845781853854874,grapes
40,129,199,13.2097378352387,83.59729983834985,6.354568664032641,63.854284492627045,grapes
34,145,203,22.45641270052992,83.07545643684995,5.981188151475102,66.89253399855477,grapes
30,124,205,17.60481259771571,84.70268650551473,6.405943967926264,68.502091575157,grapes
31,137,195,26.22958706584251,83.57633541254623,6.0567323077592174,72.82110927887967,grapes
11,122,205,20.078384601368015,82.8034724068784,5.595056536832565,63.00703571649539,grapes
30,123,200,36.29681472366153,80.79143128029548,5.955660821553092,69.08548860689814,grapes
16,133,203,27.049574532337765,82.19753890223775,5.567240634052037,66.97034202667747,grapes
12,138,200,24.820350117979167,80.5923085254724,5.513639845835881,64.54829320077887,grapes
40,126,202,25.369010827463995,80.67620595623251,6.070991571325979,66.11823915295474,grapes
39,128,205,15.900656746936393,80.27666193581673,5.698130741823577,60.13801346438069,grapes
5,131,204,22.90166035573823,84.92220976791684,5.797754153672244,68.9955662011215,grapes
6,128,202,36.762230532808616,82.67760958042982,6.043595574911292,69.80666884434234,grapes
21,123,203,11.343051660654606,80.27023813674863,5.9572304196195445,68.24433451659053,grapes
27,122,200,31.956197591881605,81.91895627953424,6.444967063640076,67.22705163808412,grapes
40,142,197,23.24602031136691,82.453067879491,6.348767585281315,70.59087171957046,grapes
8,131,199,36.547802405349,82.88510200845279,5.721147610110694,64.03679628957016,grapes
12,131,195,39.762765610864605,80.65175839857396,6.2960685253969375,65.92162975157524,grapes
15,130,202,22.387335687676398,82.68746876836617,5.54929966240917,60.0352121080118,grapes
31,128,204,13.6379468007741,80.56880979402274,5.910960608035904,69.7175555791234,grapes
11,141,198,19.480141685991814,81.57054909544685,6.133464119235772,61.5870053913621,grapes
39,120,198,34.654043777626015,83.84625279620793,6.096722990106217,65.05803052753429,grapes
5,120,201,13.39407813022071,81.75689483379054,6.498222450609051,73.33263767607798,grapes
23,142,204,29.43466914473307,81.04767311975063,5.64510557339645,73.56571701998286,grapes
29,131,204,37.957381977923674,81.39435963130482,6.45021120586543,60.94894007731012,grapes
14,134,202,33.541702455380744,84.1322682622749,6.413765003303799,73.1989434545756,grapes
6,130,204,32.899228456366316,82.932297561874,5.761245132453582,74.72857983430414,grapes
108,16,49,24.07847502697026,86.88330762332677,6.604130628856535,58.71631248222292,watermelon
116,23,49,24.484913081353774,89.05849389999305,6.516247823200061,43.07498624205836,watermelon
88,25,53,26.195115818169455,87.09180703794405,6.200339821096442,44.22013383415052,watermelon
106,12,48,25.44843027998511,83.23071068405751,6.838971096674068,45.953474311856915,watermelon
87,13,50,26.7398991348001,86.08583154639908,6.559855380034477,59.2223653604328,watermelon
82,20,47,25.365986249425806,89.08437547872265,6.104480316753958,54.40535847894791,watermelon
90,21,54,24.305857648740833,84.04645028440099,6.062447531197508,56.421567239964816,watermelon
81,28,55,24.169450272010447,86.72855037809691,6.843036946927703,47.97643053848115,watermelon
87,6,50,25.853180772185382,84.56325923822399,6.894091369257845,49.957383610286385,watermelon
82,24,54,25.23151446404507,82.30084491857475,6.406082132559771,56.5243475155044,watermelon
87,11,50,24.17844048932517,86.10907522158396,6.378206783873078,55.877913103890336,watermelon
104,25,47,24.814144185238753,88.5510942199744,6.346469287078667,59.46090699028322,watermelon
96,5,54,24.12293466674967,87.05063284205379,6.450986502648344,42.015056879191526,watermelon
110,7,45,26.610590071476725,81.38652529113304,6.127311878746725,43.513445959371694,watermelon
111,16,45,25.075087606973486,81.83198245126634,6.642773661618293,46.555424116824376,watermelon
118,27,48,24.771355511996084,89.4865408090299,6.169758498207136,59.31306349532825,watermelon
120,6,55,24.714255638421353,88.20276859768654,6.209321816047017,44.81756127410965,watermelon
90,6,45,26.19817024623992,86.85876275086464,6.833271282035848,44.99917962478991,watermelon
113,19,54,25.109213432618066,84.86057541902682,6.313782143305729,42.8368879523397,watermelon
88,22,48,26.67889377511448,84.47943640207703,6.530473187197792,48.31548627163148,watermelon
85,14,48,24.719127234727335,83.7260510357708,6.230342832102351,51.220136728298414,watermelon
105,15,52,26.71596548512827,80.83038757810186,6.191051868708683,48.815098868826354,watermelon
80,24,55,26.422036863601107,87.62992936289695,6.386155918593821,59.087938040669485,watermelon
107,11,54,24.595628576604604,84.9482845662142,6.742310245533725,55.40823574137288,watermelon
93,30,50,26.92122774611548,86.63362610956493,6.408237519346299,45.609264484093046,watermelon
118,13,47,24.515129966921066,85.29833888962071,6.289987392644142,52.5781028984723,watermelon
90,11,53,24.086508980765117,83.38139988483809,6.107853264562309,45.246098627688795,watermelon
115,23,46,26.335115713636473,86.08571593173974,6.97090471144987,47.472113190681185,watermelon
101,9,55,25.188742040449217,89.6381766118818,6.538980874450121,45.75759006669689,watermelon
89,10,45,26.126042515535715,81.14438163516849,6.305432766087871,55.625139075657046,watermelon
104,23,46,26.471405249761613,81.03146760878361,6.943020709645737,55.90145762362328,watermelon
114,14,46,25.154876167912672,84.02294678076319,6.783290092438866,59.255696159614644,watermelon
113,29,45,25.44282482425291,83.76311816954998,6.363189123716225,41.04537335123193,watermelon
98,7,55,25.858044746876512,86.50866395254141,6.198891702938018,44.80624620593349,watermelon
85,5,52,24.594092839893282,81.3411962270979,6.056401357760791,57.36594036322656,watermelon
98,25,54,24.86642990986227,81.49268012669248,6.240996257995918,58.7225114308027,watermelon
89,10,45,26.085589379109635,81.20250986570734,6.2307342766061184,47.014745968086174,watermelon
87,28,52,25.701036976260518,86.83592425221869,6.0028421536639724,58.61796288742859,watermelon
116,17,54,25.992222363599502,82.55087222421398,6.127033575973232,41.170732001601,watermelon
113,11,54,26.432484340086813,89.80986302798684,6.926547780750975,57.962476694257575,watermelon
91,21,48,24.31837625569471,86.8864505226439,6.9786540813379645,54.53208874663738,watermelon
113,11,47,25.02559680528705,81.68260444338004,6.581651332673006,59.509010482699026,watermelon
94,26,55,25.57542255530889,82.02993559191196,6.451869044652278,55.93895008031292,watermelon
108,25,55,26.727697129384506,81.01754528501016,6.049152628724711,40.10628338309724,watermelon
103,6,50,26.052985951365798,83.59914036215363,6.667806219986617,40.81191970604747,watermelon
114,24,51,26.76437320864959,89.7850596693269,6.010670127006163,52.45482552754955,watermelon
112,30,52,24.54198809670723,81.30026255650132,6.3276549636836155,44.203516704678464,watermelon
110,30,47,24.041847056075735,86.57118839061273,6.365093920231806,52.22989705438398,watermelon
86,24,50,26.446463296740408,84.94754240435704,6.133760695077002,57.71403827080955,watermelon
115,20,54,25.529206530011813,84.22445790030879,6.3980871782362305,40.52893805195335,watermelon
103,13,51,26.620666728681265,83.29378067034217,6.587795405066372,56.94593491070988,watermelon
91,30,54,24.22353138545592,85.10392721348707,6.969439375675878,53.864190844377354,watermelon
107,28,49,25.56262210990466,88.36384235631226,6.830192563069572,59.12265712684738,watermelon
81,22,53,24.060840944683743,84.79415798627102,6.513703865622555,44.80525168997863,watermelon
84,16,45,24.603409627771132,81.786288767543,6.337747996734847,48.36898994350916,watermelon
82,27,54,26.957767976910052,86.3995638511457,6.860253286399704,58.91569292481911,watermelon
102,7,51,24.235986174942777,81.71873702539247,6.059223305396608,42.1079386965828,watermelon
104,28,52,25.630618939725228,87.11682059355086,6.210927336106512,53.45044808476278,watermelon
103,16,49,26.59269180678467,84.64582764439245,6.74436820430399,52.38890147636307,watermelon
93,25,54,26.35742545273305,84.62456817065149,6.940965787842794,49.72744201650295,watermelon
100,29,54,26.464733075282513,85.54489114321171,6.1797978134950755,49.355164619151594,watermelon
112,20,50,24.09847649645772,84.6785946263416,6.646621133657556,56.60065367256149,watermelon
88,14,45,24.59194191172818,83.172552164497,6.281929551751561,50.61718068576951,watermelon
85,29,53,26.43807913012735,81.32603990746811,6.233396269458127,49.06741211208315,watermelon
100,8,46,25.95240807043014,89.67862351163213,6.8629710273321445,48.976633863612975,watermelon
80,24,53,26.230632808911885,85.80737139797353,6.388133081002249,43.41520566900771,watermelon
106,28,47,24.48180943928895,83.40685423574801,6.3239792747101,51.74265603168402,watermelon
102,16,45,24.773818520360702,84.91514225831827,6.975527329020902,46.66483481101455,watermelon
104,16,47,26.868737867609003,87.66705237996815,6.969556875223185,54.92508690292577,watermelon
88,20,55,25.73298431015899,83.5781327970261,6.2754579101381704,56.14421992850835,watermelon
84,25,50,26.794605147465788,85.83332909988518,6.538384186896433,49.08965465910713,watermelon
85,11,49,24.724518680568185,85.09723171603565,6.379959952259752,48.969704560052676,watermelon
114,27,55,24.40054665405846,80.47957732436987,6.775409514592495,51.41366350143957,watermelon
95,13,47,25.13482168104862,84.73172651630956,6.630397731274827,58.157453538704814,watermelon
85,30,48,24.805019373823974,86.97971790923614,6.001579421077912,57.43014426981269,watermelon
92,26,55,24.13877456778385,82.66245699394004,6.497202403556553,48.39877370696476,watermelon
82,8,55,26.007771277738946,80.71814583763916,6.747315825572886,41.06091762394057,watermelon
107,29,54,24.538977867089734,86.89109081486824,6.565072283036693,57.17344109858992,watermelon
93,5,46,26.02055036045178,81.15010936828098,6.69482072987172,48.83094577759661,watermelon
88,28,52,26.216837539736183,81.97824428841322,6.843373320675005,44.075520683821274,watermelon
108,27,52,24.811149705931967,88.03541776826428,6.995604201803506,45.053260043425645,watermelon
118,19,47,24.045794518938088,82.20129244197527,6.281936884341759,48.871994026363744,watermelon
119,30,50,25.950277353419793,86.53656476405621,6.956221173643628,40.06041742712323,watermelon
92,13,52,26.79640174619485,87.20586419370638,6.76576332104754,41.82965915859294,watermelon
116,13,54,24.543654130840853,88.10303299123332,6.1350381366805475,49.37303273992771,watermelon
108,5,48,24.99926139401543,84.26545698610076,6.139296689407101,40.44544910134448,watermelon
82,16,47,24.92797267307467,82.80635579876515,6.972229709216357,43.067296548314914,watermelon
85,21,49,25.080486459641374,89.68207927703367,6.922930078100607,57.6815059262037,watermelon
90,28,51,26.064091556855942,83.19316880021374,6.252202402159331,59.11837599924088,watermelon
97,7,48,25.069430012543364,81.62776101025369,6.489134031715907,55.876865857357224,watermelon
116,10,51,25.61225081579942,80.22504327428686,6.4441130051754065,55.627124367904,watermelon
110,25,52,26.905915995900827,80.94907909766079,6.390016060747561,48.132117060921914,watermelon
116,29,54,24.971686657741138,81.36250565091977,6.887563071816191,49.415247847752056,watermelon
91,5,52,26.450873062182787,81.27576468916693,6.859332819723751,51.89665427775008,watermelon
115,10,48,26.40769360304587,88.45708581716727,6.115517900106982,59.38722489991552,watermelon
108,17,55,25.944627532345667,84.13194478802798,6.405619390255442,53.59103673145368,watermelon
94,14,48,26.316095357917064,88.28212757886594,6.170530389393775,57.948381001563476,watermelon
86,25,54,25.463468512145642,83.14581546546228,6.202083165007924,59.05284261601723,watermelon
120,26,48,24.59595195804342,82.80709742464595,6.9993162681897125,45.360230010391945,watermelon
97,16,49,24.881884129230894,82.15804251059693,6.158637186649599,46.25365330055584,watermelon
115,21,45,28.41097214381162,94.36787652879867,6.762799052875805,25.1307721836805,muskmelon
82,23,47,29.210415320162998,93.00693492990894,6.655453456493564,20.08669089845131,muskmelon
90,9,45,28.043310292813313,92.60260266820757,6.655383199463453,24.18363038428793,muskmelon
110,30,51,29.469805959344317,94.39698496652942,6.487718868315369,26.306361905296505,muskmelon
120,28,53,27.464447264615206,91.84821558811261,6.3293053128646,24.23540577241508,muskmelon
81,30,47,27.699159563954577,94.75189875741046,6.958327686481387,20.977072753867585,muskmelon
94,18,49,27.306672513395835,94.22260765656827,6.582357455063966,29.860674802096018,muskmelon
97,24,46,29.399288228385718,91.72730575734134,6.259610625233211,24.3049358343151,muskmelon
101,5,50,28.227748721356193,91.44596575982935,6.8089777496137085,28.003641884553453,muskmelon
89,19,55,28.812778547960775,94.13579074213811,6.425002414123197,22.754466797905092,muskmelon
92,13,53,28.489196765031252,91.53000486791584,6.927206464790831,25.88586097349254,muskmelon
91,25,55,29.303900273429417,94.80364044114121,6.4995491622675825,21.12098510350759,muskmelon
104,8,48,27.610606567445416,90.77875811432764,6.8804219028736044,24.33723702831421,muskmelon
85,23,55,29.69644612441904,94.65560225971676,6.961020935765213,20.130765341746148,muskmelon
108,19,51,27.756669402691855,94.05365232615206,6.947170616843394,21.359327473673208,muskmelon
83,27,46,27.102783368380514,90.85183625390765,6.499705673334655,25.939406209434054,muskmelon
96,23,49,29.713204309550857,94.99449643523086,6.9872144548311415,28.816745102868722,muskmelon
96,26,46,28.756457814945108,91.57826813491162,6.0869395606922545,22.229500085577534,muskmelon
113,5,54,28.97485135027847,91.31903037473178,6.012069935300618,25.189373642647567,muskmelon
96,30,47,27.18948158449242,94.56755483415621,6.415679295162868,24.5949577486441,muskmelon
120,14,50,27.968936200091424,91.18627181828569,6.2626336123660735,25.04421039715213,muskmelon
106,19,50,27.203389187484337,93.61790350219991,6.805970128670954,22.894978651197196,muskmelon
114,14,47,29.535676674482218,92.62715999154821,6.691505545813595,28.833497010221038,muskmelon
104,8,45,29.048181893385934,93.50379333719857,6.726670469258212,29.42602700484747,muskmelon
91,23,53,28.997146305771423,91.06870131030561,6.657318825156272,24.246790124184585,muskmelon
